 , , , , 
Mon Feb 12 21:06:27 +0000 2018,963157373643829248,2765782269,Kilimo_Mseto🇹🇿,"RT @erickkimanijr: Mchoro uliomsisimua Raisi mstaafu wa Marekani @BarackObama uliochorwa na mtu mweusi!
Mchoro huu utawekwa katika chumba c…"
Mon Feb 12 21:06:27 +0000 2018,963157376340840448,961520981247315968,Dodie Rhoades,"RT @TinaTweetsToo: Help make it Viral! The official Hillary Mug Shot mug! 

https://t.co/qeThm9nz1U 

#lockherup @HillaryClinton #MAGA @rea…"
Mon Feb 12 21:06:27 +0000 2018,963157376567316480,35196540,Michael Jones,"RT @SusResister: Let’s irritate Trump. 

You should do this only if you can. 

Put up a photo of @BarackObama as your profile pic to celebr…"
Mon Feb 12 21:06:27 +0000 2018,963157376198238210,27305592,Joanna Reynolds,RT @smithsonian: Presenting the #ObamaPortraits: President @BarackObama’s portrait by @kehindewileyart and Mrs. @MichelleObama’s portrait b…
Mon Feb 12 21:06:29 +0000 2018,963157382040817664,90888044,TEXASian Red Neck,@smithsonian @BarackObama @kehindewileyart @MichelleObama @NPG He looks like he's...sitting on a toilet and she loo… https://t.co/hL7kJYfMsy
Mon Feb 12 21:06:29 +0000 2018,963157384607789056,271243110,Yorkie,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
Mon Feb 12 21:06:30 +0000 2018,963157389053751296,821126656668692480,🥁Jeanine 🎤🎼🎸,"RT @T_S_P_O_O_K_Y: As I knew at the time  - Marie Harf was lying - as as Jim Clapper, John Brennan and every other former member of the @Ba…"
Mon Feb 12 21:06:31 +0000 2018,963157391004045312,132185489,Mark Martin,@OfficialJonZal @BarackObama The colors are so different.  Great paintings.
Mon Feb 12 21:06:31 +0000 2018,963157391725465600,2733358008,AndyMangin,@rednoz @seanhannity @BarackObama Oh you mean all those shovel on hand jobs Obama took millions for that never existed???
Mon Feb 12 21:06:31 +0000 2018,963157394028220419,39118722,Jonathan Ferguson,"@barackobama is a vile, Marxist, genocida,l anti-White racist. Imagine if @potus hired an artist who paints picture… https://t.co/8XNrX2gN3V"
Mon Feb 12 21:06:32 +0000 2018,963157396662181888,712552463174393856,#NOTaDEMockracy,"RT @jacobinmag: ""I am proud to say that Henry Kissinger is not my friend.""

Two years ago today @BernieSanders attacked the legacy of Henry…"
Mon Feb 12 21:06:32 +0000 2018,963157397262004232,47132676,Sean Dougherty,@girlsreallyrule @BarackObama I love Amy Sherald and I love Mrs. Obama’s portrait.
Mon Feb 12 21:06:32 +0000 2018,963157397458927616,712967096,ODd BaLL'z PlACe ♈,"RT @wonky_wonk: The official portraits. 

@BarackObama by Kehinde Wiley. @MichelleObama by Amy Sherald.

Oh, how we miss them. 

#President…"
Mon Feb 12 21:06:32 +0000 2018,963157397966544896,758668075,Aaron Wexley,RT @ChrissyCole: Excuse the dramatic gasp. Kehinde Wiley's portrait of @BarackObama is literally breathtaking. https://t.co/9wgmViyp45
Mon Feb 12 21:06:33 +0000 2018,963157398922784769,2957455735,michael ray,@txtrumpgirl @BarackObama Thank God that Proctor &amp; Gamble are working dilligently for a cure for Obama's ailment.… https://t.co/0vk2Ah84e5
Mon Feb 12 21:06:36 +0000 2018,963157414584438787,2884813107,Scott Dunn,@brunanessif @BarackObama The best do ever do it
Mon Feb 12 21:06:37 +0000 2018,963157416304107521,2211873487,msmartinez,"RT @AntonioArellano: Congratulations to @BarackObama and @MichelleObama on their historic portrait unveiling at
the Smithsonian’s National…"
Mon Feb 12 21:06:37 +0000 2018,963157416681631744,50010587,Stephanie,"RT @CJohns555: Marie Harf worked at the State Department. 

👉🏻#SheKnew

👉🏻 #ObamaGate https://t.co/D4e0ZkwwJr"
Mon Feb 12 21:06:37 +0000 2018,963157417864433664,486072080,Dena Raymer,@davidaxelrod @BarackObama @MichelleObama Love that MO had her gorgeous arms on display...wish the Pres had worn th… https://t.co/ptZFBK8PYk
Mon Feb 12 21:06:39 +0000 2018,963157424524931078,410236826,Adam Forman,"RT @BPEricAdams: #Brooklyn's proud of #KehindeWiley, who's had a great creative impact on our borough, for becoming the 1st #AfricanAmerica…"
