 , , , , 
Mon Feb 12 21:11:20 +0000 2018,963158605527691265,783072636800634880,Fay,RT @angela_rye: My President @barackobama and my #FirstLady @michelleobama immortalized on canvas by artists @kehindewileyart and #AmyShera…
Mon Feb 12 21:11:21 +0000 2018,963158609218736129,959822746904645633,Christy,@texastrilogy12 @JohnTDolan @lindseyvonn @realDonaldTrump @BillClinton @HillaryClinton If you want to believe… https://t.co/B86B1f6ZlK
Mon Feb 12 21:11:22 +0000 2018,963158610522984448,822673974056235008,Janice McCall,RT @angela_rye: My President @barackobama and my #FirstLady @michelleobama immortalized on canvas by artists @kehindewileyart and #AmyShera…
Mon Feb 12 21:11:23 +0000 2018,963158615791091712,277587532,Jenny Bell,"RT @bfraser747: “Let's break this down 
@HillaryClinton @DNC paid Christoper Steele $12.5M to work with Russia against @realDonaldTrump Now…"
Mon Feb 12 21:11:23 +0000 2018,963158616051257350,3273444259,Mike,@iamhe02 @SusResister @buffster76 @BarackObama @MichelleObama Omg a typo! Call the grammar police and start impeach… https://t.co/2xZWcWUYFH
Mon Feb 12 21:11:23 +0000 2018,963158616357376003,585182654,tenquid,RT @NenaPacino: @cspan @BarackObama Was he posing for this portrait while he was hiding in the bushes spying??
Mon Feb 12 21:11:23 +0000 2018,963158616701308928,18703129,terri_wilson042,RT @CodeblackLife: @MichelleObama President @BarackObama's official presidential portrait painted by #KehindeWiley! https://t.co/Qk2tE4iRDS
Mon Feb 12 21:11:24 +0000 2018,963158619306057729,2784100399,💕PROUDtobeDeplorable Linda M 🇺🇸,RT @DRAINTHESEWERDC: @fullername_ @hrkbenowen @Comey @HillaryClinton @NancyPelosi @JeffFlake @SenBobCorker @SenJohnMcCain @chuckschumer @Se…
Mon Feb 12 21:11:25 +0000 2018,963158624662155264,917119989953454080,Paul G,"RT @SiddonsDan: NO DACA

▪️Don’t Blame President @realDonaldTrump 
▪️Don’t Blame The Kids
▪️Don’t Blame This Parents
▪️BLAME PRESIDENT @Bar…"
Mon Feb 12 21:11:25 +0000 2018,963158625865826304,1911207426,Curt Radabaugh,RT @KrisParonto: As Long As I’m Doing the Right Thing God Will Take Care of Me #Tanto ....... comin’ for you @HillaryClinton and for all of…
Mon Feb 12 21:11:25 +0000 2018,963158626394193920,393633263,Kim Bishop,RT @Iron_Spike: *INARTICULATE WAIL OF JOY* https://t.co/4GKGRrcb1t
Mon Feb 12 21:11:26 +0000 2018,963158628164399104,879069818862915587,Jack,"RT @SiddonsDan: NO DACA

▪️Don’t Blame President @realDonaldTrump 
▪️Don’t Blame The Kids
▪️Don’t Blame This Parents
▪️BLAME PRESIDENT @Bar…"
Mon Feb 12 21:11:27 +0000 2018,963158631960031232,898424460822298625,🌊Drew🌊🕉,@meddy52 @flinchman66 @MisterAleem @hudsonyes03161 @HillaryClinton @BillClinton @realDonaldTrump @BarackObama… https://t.co/xvhVfK0tpw
Mon Feb 12 21:11:27 +0000 2018,963158633956696066,543051006,b's knees,RT @cspan: .@BarackObama's portrait at the National Portrait Gallery https://t.co/gciv4D5C2k
 , , , , 
Mon Feb 12 21:11:27 +0000 2018,963158634527186950,3162594446,CSS,"@TrumpIsTheBoss3 @AMike4761 @HillaryClinton .

#HangThemAllForTreason 
#HangThemAllForTreason… https://t.co/Nhi31Q4gmW"
Mon Feb 12 21:11:29 +0000 2018,963158639962812417,850170996661211137,Stacie R,RT @CharlesOrtel: I think a special counsel should investigate far more than mishandling of classified information by @HillaryClinton @Huma…
Mon Feb 12 21:11:29 +0000 2018,963158643339415552,82459850,Philip Tympanick,@JedediahBila @BarackObama $850B stimulus was in large part just a give away to unions that lost all their pension… https://t.co/Hgm5oV30Kl
Mon Feb 12 21:11:30 +0000 2018,963158646090760192,28792947,Ken Perlstein,@MarvinKey74 @annamayzing1 @DemSoc100 @NCBerniecrat @teachers4bernie @monsoon2112 @socialist_angel @joshfoxfilm… https://t.co/hLCkDCsR1p
Mon Feb 12 21:11:31 +0000 2018,963158648167063552,4851184333,Nina Green,RT @KrisParonto: As Long As I’m Doing the Right Thing God Will Take Care of Me #Tanto ....... comin’ for you @HillaryClinton and for all of…
Mon Feb 12 21:11:31 +0000 2018,963158650448625664,895559496,Camille Gage,@Dangchick1 @HillaryClinton is an inspiration and I am always forever #StillWithHer
Mon Feb 12 21:11:31 +0000 2018,963158650889019393,249265539,Cate,RT @girlsreallyrule: This is what @BarackObama said about the First Lady's portrait: “I want to thank #AmySherald for so spectacularly capt…
Mon Feb 12 21:11:32 +0000 2018,963158655892848642,3162594446,CSS,"RT @SL_OKC: @TrumpIsTheBoss3 @AMike4761 @HillaryClinton .

#HangThemAllForTreason 
#HangThemAllForTreason 
#HangThemAllForTreason 
#HangThe…"
Mon Feb 12 21:11:33 +0000 2018,963158657344172032,49012207,HollisCook,"@DianaBialkowski @thebradfordfile Also, I found the EEOC to be highly effective all the way back in 1990...way more… https://t.co/1blqYL6sxA"
Mon Feb 12 21:11:33 +0000 2018,963158658837286912,255490995,Elaine,@OfficialJonZal @BarackObama 💗💗💗💗💗💗💗💗💗💗💗💗💗
Mon Feb 12 21:11:33 +0000 2018,963158658958876672,4918345812,Smile 😊,"RT @MICHELL59952525: 🇺🇸#WeThePeople Congratulate
Both Artists Specially The One
Who Captured The Essence Of 
 #Obama But Forgot To Add :
HA…"
Mon Feb 12 21:11:36 +0000 2018,963158669276958722,476461759,amber 🌼,RT @InstantRHIplay: President @BarackObama's official presidential portrait has now been unveiled. Kehinde Wiley produced the 44th presiden…
Mon Feb 12 21:11:36 +0000 2018,963158669968932870,2434314308,Katarzyna 🇵🇱💯,"RT @Logic_Triumphs: ⭐⭐⭐⭐⭐
Barack Obama has 99.7 million followers.
It would kill Donald Trump if Obama hit 100 million. Whatever you do do…"
Mon Feb 12 21:11:36 +0000 2018,963158669704777729,2781104846,Ralph Ferguson,RT @onlymeindc: I adore them and their obvious love for each other. They are so missed. Sigh. https://t.co/WUfk2e9w1A
Mon Feb 12 21:11:36 +0000 2018,963158670807912448,906996125160407040,Keeley #NotaBot,"RT @SiddonsDan: NO DACA

▪️Don’t Blame President @realDonaldTrump 
▪️Don’t Blame The Kids
▪️Don’t Blame This Parents
▪️BLAME PRESIDENT @Bar…"
Mon Feb 12 21:11:37 +0000 2018,963158675237023744,414774615,Wax Mantic,"RT @jacobinmag: ""I am proud to say that Henry Kissinger is not my friend.""

Two years ago today @BernieSanders attacked the legacy of Henry…"
Mon Feb 12 21:11:37 +0000 2018,963158676033941505,2957313711,mimidbdb8,"RT @labuda_robert: @AdamSchiffCA 

Don’t allow the pundits in the liberal media to fool you Schiff; we’re onto you. 

You are actively obst…"
